Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
34,5,2,1,0,False,False,True,False,True
33,10,2,1,1,False,False,True,True,False
44,0,1,1,1,False,False,True,True,False
25,7,1,0,1,False,False,True,False,True
39,2,2,1,1,False,True,False,False,True
57,8,1,1,1,False,False,True,False,True
65,0,2,1,1,True,False,False,True,False
29,5,2,1,1,True,False,False,False,True
23,10,1,1,0,False,True,False,True,False
41,5,1,1,1,True,False,False,False,True
40,7,1,1,1,False,True,False,True,False
38,10,2,0,1,True,False,False,True,False
40,10,1,1,0,True,False,False,False,True
37,9,3,1,1,False,False,True,False,True
23,10,2,0,0,False,False,True,True,False
40,9,1,1,0,True,False,False,True,False
45,7,3,1,0,False,True,False,True,False
39,10,2,1,1,True,False,False,True,False
58,9,2,1,1,True,False,False,False,True
33,2,2,1,0,True,False,False,False,True
40,2,1,1,1,False,False,True,True,False
41,1,2,1,0,True,False,False,False,True
47,2,2,0,0,False,True,False,False,True
41,2,1,1,1,False,True,False,False,True
37,9,2,1,0,False,True,False,False,True
23,2,1,0,1,False,True,False,False,True
42,4,2,0,0,False,False,True,False,True
43,3,2,1,0,False,True,False,True,False
39,2,2,1,0,False,False,True,True,False
39,8,1,0,0,False,True,False,False,True
38,0,1,0,1,True,False,False,True,False
40,9,2,0,1,False,True,False,False,True
41,6,2,1,0,False,False,True,False,True
20,9,1,1,1,False,True,False,False,True
29,4,2,0,0,True,False,False,True,False
45,2,1,0,0,False,True,False,False,True
31,1,1,1,1,True,False,False,False,True
34,7,2,1,1,True,False,False,True,False
36,2,2,0,1,True,False,False,True,False
30,9,2,1,1,False,True,False,False,True
21,2,1,0,0,True,False,False,True,False
32,8,2,0,0,True,False,False,True,False
40,2,2,1,0,False,True,False,True,False
33,8,1,0,0,True,False,False,False,True
43,7,2,1,0,True,False,False,True,False
44,10,2,1,0,False,True,False,False,True
36,3,2,0,1,False,True,False,False,True
27,4,2,1,1,True,False,False,True,False
46,0,2,1,1,True,False,False,False,True
33,7,2,0,1,True,False,False,False,True
25,8,1,0,0,False,True,False,False,True
46,9,1,1,1,False,True,False,False,True
28,8,1,1,0,True,False,False,False,True
49,2,1,1,0,True,False,False,False,True
45,9,3,1,0,False,False,True,True,False
49,7,1,0,0,True,False,False,True,False
32,6,2,1,1,False,False,True,False,True
54,1,2,1,1,False,True,False,True,False
59,6,2,1,1,False,False,True,True,False
40,4,1,0,0,True,False,False,False,True
57,6,1,1,0,True,False,False,False,True
57,7,1,1,0,True,False,False,False,True
46,8,1,0,0,False,True,False,False,True
38,9,1,1,1,True,False,False,False,True
50,2,3,1,1,True,False,False,True,False
34,10,1,0,0,False,True,False,False,True
35,7,1,0,0,False,False,True,False,True
37,8,2,0,0,False,True,False,True,False
42,1,2,0,1,True,False,False,False,True
47,1,1,0,0,True,False,False,False,True
64,10,1,0,1,True,False,False,True,False
40,5,2,1,1,False,True,False,False,True
29,10,2,1,0,False,False,True,False,True
71,7,2,1,1,True,False,False,False,True
53,1,1,1,0,False,True,False,True,False
44,9,2,1,0,False,False,True,False,True
52,8,2,1,1,False,True,False,False,True
57,4,2,1,0,False,False,True,True,False
38,1,1,1,1,False,False,True,False,True
33,4,2,1,1,True,False,False,False,True
35,8,2,1,1,True,False,False,True,False
35,7,2,1,1,False,False,True,True,False
65,1,1,1,1,False,False,True,True,False
28,4,2,0,0,True,False,False,True,False
40,6,1,0,1,False,False,True,True,False
27,3,2,1,0,False,True,False,False,True
61,5,2,1,1,True,False,False,False,True
43,7,1,0,1,False,True,False,True,False
43,5,1,1,1,True,False,False,False,True
32,8,1,1,0,True,False,False,False,True
42,7,2,0,1,True,False,False,True,False
55,4,2,1,1,True,False,False,False,True
31,7,1,1,0,False,True,False,False,True
48,2,2,1,1,False,False,True,True,False
37,7,2,1,1,True,False,False,False,True
73,6,1,1,1,True,False,False,False,True
31,8,2,0,0,True,False,False,False,True
33,9,1,1,1,False,True,False,True,False
48,9,1,1,0,False,True,False,True,False
29,4,1,1,1,True,False,False,False,True
34,9,1,1,0,False,False,True,False,True
53,10,2,1,0,True,False,False,True,False
55,1,1,1,0,False,True,False,True,False
38,2,1,0,1,True,False,False,False,True
42,5,1,1,1,True,False,False,True,False
28,1,1,0,0,False,True,False,True,False
36,7,1,1,1,True,False,False,True,False
36,5,2,1,1,False,False,True,True,False
32,2,2,0,0,False,True,False,False,True
39,1,2,0,1,True,False,False,True,False
25,4,2,1,1,False,False,True,False,True
46,9,1,1,0,False,False,True,True,False
30,3,1,1,0,False,False,True,True,False
37,1,1,1,0,False,False,True,True,False
34,6,2,1,1,True,False,False,True,False
25,8,2,1,1,True,False,False,True,False
72,4,1,0,1,True,False,False,True,False
60,5,1,1,1,True,False,False,True,False
29,9,3,0,1,False,False,True,False,True
35,10,1,1,1,True,False,False,False,True
68,4,1,0,0,False,True,False,False,True
29,9,2,0,1,False,False,True,True,False
37,4,1,1,1,True,False,False,False,True
50,7,2,0,1,True,False,False,False,True
38,4,1,1,0,False,False,True,True,False
36,8,2,1,1,True,False,False,True,False
30,5,2,1,0,True,False,False,False,True
33,1,1,1,0,True,False,False,True,False
35,1,1,0,0,True,False,False,False,True
43,8,2,1,0,True,False,False,False,True
43,3,1,0,0,False,True,False,True,False
48,1,1,0,0,False,False,True,True,False
55,2,1,1,0,True,False,False,True,False
32,9,2,0,0,True,False,False,False,True
41,8,2,1,1,False,True,False,True,False
46,10,2,1,1,False,False,True,True,False
74,2,2,0,1,True,False,False,False,True
30,4,2,1,0,False,True,False,True,False
37,9,3,1,0,False,True,False,False,True
45,4,2,1,1,True,False,False,False,True
36,9,2,1,0,False,True,False,True,False
35,3,1,1,0,True,False,False,False,True
34,3,2,1,1,False,True,False,True,False
23,2,2,1,0,True,False,False,False,True
29,9,2,1,0,False,True,False,False,True
31,10,1,1,0,True,False,False,True,False
45,8,2,1,1,True,False,False,True,False
24,7,1,0,0,False,False,True,True,False
34,2,2,1,1,True,False,False,False,True
48,3,2,0,0,False,True,False,True,False
34,5,4,1,1,False,False,True,True,False
32,7,1,1,1,False,False,True,False,True
41,10,2,1,1,False,True,False,False,True
52,5,1,0,0,False,False,True,True,False
36,5,2,1,1,False,True,False,True,False
35,10,1,1,1,True,False,False,False,True
39,2,2,1,0,False,False,True,False,True
33,2,1,1,0,False,True,False,False,True
35,8,1,0,0,False,False,True,False,True
27,3,1,0,1,False,True,False,False,True
22,3,1,0,0,True,False,False,True,False
44,10,2,0,1,True,False,False,False,True
35,7,1,1,0,False,True,False,True,False
39,9,2,0,1,False,True,False,False,True
36,1,1,1,0,False,False,True,False,True
46,2,1,1,1,False,True,False,False,True
61,8,1,1,1,True,False,False,True,False
36,2,2,1,1,False,True,False,False,True
44,5,1,1,0,True,False,False,False,True
40,7,2,1,0,True,False,False,True,False
59,1,1,1,1,True,False,False,False,True
28,1,2,1,1,False,False,True,False,True
32,9,2,0,0,True,False,False,False,True
30,1,2,1,1,False,True,False,False,True
37,3,1,0,0,True,False,False,False,True
19,3,1,1,1,False,True,False,False,True
24,4,2,0,0,True,False,False,False,True
38,7,2,0,0,True,False,False,True,False
33,8,1,1,1,True,False,False,True,False
32,8,2,1,1,True,False,False,True,False
46,3,2,0,0,True,False,False,True,False
23,4,1,1,0,False,True,False,True,False
26,7,2,0,1,True,False,False,False,True
28,7,2,1,1,False,True,False,False,True
37,7,4,1,1,False,True,False,True,False
41,1,2,0,1,True,False,False,True,False
38,7,2,1,0,True,False,False,False,True
37,7,2,1,1,False,True,False,False,True
53,5,1,0,1,True,False,False,False,True
48,6,1,1,0,False,False,True,False,True
29,4,2,1,1,False,False,True,True,False
41,10,2,1,1,False,True,False,False,True
26,7,2,1,1,False,False,True,False,True
39,5,2,1,0,False,False,True,False,True
44,1,1,0,1,True,False,False,True,False
35,5,2,1,0,True,False,False,False,True
36,4,1,0,0,True,False,False,True,False
30,1,1,1,1,True,False,False,False,True
35,8,1,1,1,True,False,False,False,True
37,1,1,1,1,False,False,True,False,True
33,8,2,1,0,True,False,False,False,True
36,0,1,1,1,True,False,False,True,False
70,9,2,1,1,True,False,False,True,False
38,3,1,1,1,False,True,False,False,True
35,8,1,1,0,True,False,False,False,True
31,9,1,1,1,False,True,False,True,False
57,9,1,0,0,False,True,False,True,False
33,6,1,0,1,False,False,True,False,True
28,7,2,0,0,False,False,True,True,False
37,2,2,1,1,False,True,False,False,True
30,4,2,0,0,False,False,True,True,False
46,8,2,0,1,False,True,False,True,False
39,6,1,1,1,False,True,False,True,False
35,7,1,1,0,False,False,True,True,False
53,7,2,0,0,False,False,True,True,False
58,1,2,1,1,False,False,True,False,True
31,8,2,1,1,True,False,False,False,True
38,4,1,1,1,True,False,False,False,True
47,6,1,1,0,False,False,True,True,False
29,8,2,0,0,False,False,True,True,False
37,2,2,0,1,False,True,False,False,True
44,7,2,0,0,False,False,True,False,True
41,2,2,0,1,True,False,False,False,True
35,3,1,1,1,True,False,False,False,True
37,2,2,1,0,True,False,False,False,True
31,9,1,1,0,True,False,False,False,True
35,2,2,0,1,False,True,False,False,True
45,7,1,1,0,False,True,False,False,True
38,7,2,1,1,False,True,False,False,True
72,2,2,0,1,False,False,True,True,False
28,9,2,0,1,False,False,True,True,False
43,9,2,1,1,True,False,False,False,True
63,3,3,0,0,False,True,False,False,True
38,3,1,1,1,False,False,True,False,True
50,9,1,1,0,False,True,False,False,True
38,8,2,1,1,False,False,True,False,True
54,5,1,1,0,False,True,False,False,True
54,10,1,1,1,False,False,True,False,True
34,1,1,1,1,True,False,False,True,False
29,3,2,1,1,False,True,False,False,True
25,7,2,1,1,True,False,False,False,True
41,7,2,1,1,False,True,False,False,True
55,1,2,0,1,True,False,False,True,False
28,7,2,1,0,True,False,False,False,True
34,9,2,0,1,False,True,False,True,False
31,6,2,1,1,True,False,False,True,False
38,9,1,1,0,True,False,False,False,True
42,6,2,1,0,True,False,False,False,True
27,5,1,0,0,False,False,True,True,False
26,1,2,1,0,False,True,False,False,True
28,6,1,1,1,False,False,True,False,True
31,4,1,1,1,True,False,False,False,True
35,2,1,0,1,True,False,False,False,True
33,7,1,1,0,False,True,False,False,True
85,10,2,1,1,True,False,False,True,False
28,4,2,1,0,False,False,True,True,False
32,2,4,0,1,True,False,False,True,False
35,3,2,1,0,True,False,False,False,True
28,7,2,1,0,True,False,False,True,False
34,9,1,1,1,True,False,False,True,False
40,4,2,0,1,False,False,True,True,False
45,8,1,1,0,False,False,True,True,False
49,7,2,0,0,False,True,False,True,False
26,4,2,1,0,True,False,False,False,True
35,7,1,1,1,True,False,False,True,False
24,10,1,0,1,False,False,True,False,True
26,4,2,1,1,False,False,True,True,False
36,1,1,1,1,True,False,False,True,False
30,8,1,1,1,False,False,True,False,True
24,6,2,1,1,True,False,False,True,False
41,3,1,1,1,True,False,False,True,False
35,6,2,1,0,False,False,True,True,False
30,3,2,1,1,True,False,False,True,False
36,8,1,0,0,False,True,False,False,True
38,0,2,0,0,False,True,False,False,True
30,3,1,1,0,False,True,False,False,True
24,0,2,1,0,True,False,False,True,False
32,8,1,1,0,True,False,False,False,True
45,1,2,1,1,False,False,True,True,False
21,8,2,1,1,False,False,True,True,False
49,9,2,1,0,False,False,True,True,False
39,2,2,1,0,True,False,False,False,True
39,6,1,1,0,True,False,False,True,False
46,2,1,1,0,True,False,False,False,True
42,10,1,0,0,True,False,False,True,False
57,5,2,1,1,True,False,False,False,True
39,8,2,1,1,False,True,False,False,True
50,3,1,0,1,False,False,True,False,True
50,5,4,1,1,False,False,True,True,False
20,8,2,1,1,False,False,True,False,True
43,4,1,1,0,True,False,False,False,True
27,4,1,1,1,True,False,False,False,True
47,2,2,1,1,True,False,False,False,True
31,8,1,1,0,True,False,False,False,True
51,7,3,1,0,True,False,False,False,True
31,2,2,1,1,False,True,False,True,False
35,7,2,1,0,True,False,False,True,False
30,6,2,0,0,False,True,False,False,True
38,4,2,0,0,True,False,False,False,True
62,3,1,1,1,False,False,True,False,True
35,5,2,1,1,False,False,True,False,True
33,0,1,1,0,False,True,False,True,False
39,6,1,0,0,False,False,True,False,True
44,8,1,0,1,False,False,True,True,False
60,5,2,0,1,True,False,False,False,True
29,8,2,1,1,False,True,False,False,True
42,9,1,1,0,True,False,False,False,True
46,3,1,1,1,False,False,True,False,True
41,7,1,1,1,True,False,False,True,False
41,5,2,1,1,True,False,False,True,False
41,8,1,1,1,False,True,False,False,True
27,2,1,1,1,True,False,False,False,True
34,5,2,1,0,False,True,False,False,True
62,2,2,1,1,False,False,True,True,False
38,2,1,1,0,True,False,False,False,True
47,10,1,0,1,False,False,True,False,True
41,8,3,1,1,False,False,True,True,False
45,5,1,1,0,True,False,False,False,True
26,4,2,1,0,True,False,False,False,True
31,3,1,1,0,True,False,False,True,False
53,9,1,1,0,False,False,True,True,False
31,6,1,1,1,True,False,False,True,False
57,0,2,0,1,True,False,False,False,True
35,5,2,0,0,False,True,False,True,False
32,5,2,1,0,True,False,False,False,True
47,8,1,1,1,False,False,True,True,False
35,7,1,1,1,False,False,True,True,False
31,8,2,1,1,True,False,False,False,True
23,7,2,1,0,False,False,True,True,False
52,2,1,1,0,True,False,False,True,False
41,2,1,1,0,False,False,True,False,True
32,9,1,1,0,False,True,False,False,True
38,1,1,0,1,True,False,False,False,True
45,6,1,0,0,False,False,True,False,True
75,9,1,0,1,False,True,False,True,False
45,8,1,0,1,False,False,True,True,False
29,5,1,0,0,True,False,False,False,True
33,5,1,0,1,True,False,False,False,True
34,10,2,1,0,True,False,False,True,False
32,0,2,1,1,False,True,False,True,False
32,8,2,0,0,True,False,False,False,True
27,4,2,0,0,True,False,False,False,True
29,9,2,1,1,True,False,False,True,False
41,0,2,0,1,True,False,False,True,False
31,5,2,1,1,False,True,False,False,True
34,5,1,1,1,False,False,True,True,False
46,5,1,1,0,False,False,True,True,False
38,6,1,1,0,True,False,False,False,True
38,7,1,1,1,True,False,False,False,True
46,2,2,1,1,True,False,False,False,True
31,1,2,0,1,True,False,False,True,False
39,7,1,1,0,False,True,False,False,True
40,3,1,0,1,True,False,False,False,True
35,4,1,1,0,True,False,False,False,True
27,2,1,1,1,False,False,True,False,True
48,7,2,0,0,False,True,False,True,False
44,9,1,0,0,False,True,False,False,True
37,10,2,1,0,False,False,True,True,False
30,1,2,0,1,False,True,False,True,False
35,5,1,1,1,False,True,False,True,False
31,2,2,0,1,True,False,False,False,True
34,9,1,1,1,False,False,True,False,True
67,1,1,0,1,True,False,False,True,False
30,8,1,0,0,True,False,False,False,True
39,2,1,1,1,True,False,False,False,True
40,3,2,1,0,False,True,False,True,False
36,4,2,0,0,True,False,False,False,True
38,8,1,1,0,True,False,False,False,True
54,7,2,0,1,True,False,False,False,True
39,3,1,0,1,False,True,False,False,True
31,3,2,1,0,True,False,False,False,True
28,4,2,1,0,True,False,False,True,False
37,8,1,1,1,True,False,False,False,True
48,4,1,0,0,False,True,False,False,True
45,7,1,1,0,True,False,False,False,True
46,6,3,1,0,True,False,False,False,True
28,2,1,0,1,True,False,False,True,False
47,6,1,0,1,True,False,False,False,True
33,8,2,0,0,True,False,False,True,False
47,3,1,0,0,False,False,True,False,True
31,1,1,1,0,True,False,False,True,False
42,10,2,0,0,True,False,False,True,False
22,3,1,1,1,False,False,True,False,True
67,7,1,0,1,False,True,False,False,True
31,9,1,0,1,True,False,False,True,False
36,7,1,1,0,False,False,True,False,True
43,5,2,0,1,False,True,False,False,True
36,2,1,1,0,True,False,False,True,False
39,5,1,1,0,False,True,False,True,False
72,1,2,1,1,True,False,False,False,True
33,9,1,0,1,False,False,True,True,False
43,10,2,1,1,False,False,True,True,False
42,5,1,1,0,False,False,True,False,True
39,0,1,1,1,False,False,True,False,True
37,7,2,1,0,True,False,False,True,False
30,5,1,1,1,False,True,False,True,False
41,4,1,1,1,False,False,True,True,False
25,4,2,1,0,True,False,False,True,False
41,4,1,0,1,False,False,True,False,True
70,1,2,0,0,False,False,True,False,True
34,2,2,0,1,True,False,False,False,True
24,10,3,1,0,True,False,False,True,False
28,8,2,0,1,True,False,False,False,True
50,6,1,1,0,True,False,False,True,False
40,0,1,0,0,False,True,False,False,True
34,8,1,1,1,True,False,False,False,True
42,7,2,0,1,True,False,False,True,False
46,1,1,1,1,False,False,True,False,True
63,7,1,1,1,False,True,False,False,True
33,9,2,1,0,True,False,False,False,True
35,5,1,1,1,False,True,False,False,True
52,6,1,1,0,True,False,False,False,True
31,2,1,0,0,True,False,False,True,False
23,7,2,1,1,False,False,True,False,True
37,6,1,1,0,False,False,True,True,False
58,3,2,1,1,False,True,False,False,True
31,3,1,1,0,True,False,False,True,False
27,5,2,0,0,True,False,False,True,False
30,2,2,0,1,False,True,False,False,True
20,7,2,0,0,True,False,False,True,False
28,6,2,0,0,True,False,False,True,False
31,10,1,1,1,True,False,False,False,True
41,0,1,0,0,False,True,False,False,True
43,4,1,0,1,False,True,False,False,True
36,6,1,1,1,True,False,False,False,True
44,7,2,1,0,False,False,True,True,False
30,4,2,1,1,False,True,False,False,True
36,0,1,1,1,False,False,True,False,True
37,7,2,1,0,True,False,False,False,True
43,5,2,0,0,True,False,False,False,True
41,4,1,0,0,False,False,True,False,True
40,7,2,0,1,False,False,True,True,False
41,7,1,1,1,True,False,False,False,True
35,8,2,0,1,True,False,False,False,True
49,5,1,0,0,True,False,False,True,False
31,1,1,0,0,True,False,False,True,False
33,2,1,1,1,True,False,False,False,True
31,0,2,0,1,False,False,True,False,True
60,3,2,1,1,False,False,True,False,True
47,1,3,1,0,True,False,False,False,True
42,1,2,1,0,False,True,False,False,True
37,2,2,1,1,False,True,False,False,True
43,7,2,1,1,True,False,False,False,True
30,6,2,0,1,False,False,True,False,True
34,4,1,0,1,True,False,False,True,False
38,3,2,1,0,True,False,False,True,False
19,0,1,0,0,False,True,False,False,True
33,7,2,1,0,True,False,False,True,False
74,6,1,1,1,False,False,True,True,False
32,2,2,1,1,True,False,False,True,False
37,2,2,1,1,True,False,False,False,True
39,4,1,1,1,True,False,False,True,False
34,9,1,1,0,False,False,True,False,True
35,9,1,1,1,True,False,False,False,True
38,9,2,1,1,True,False,False,True,False
60,3,2,1,1,False,False,True,False,True
67,1,2,0,1,True,False,False,False,True
32,8,1,1,1,False,True,False,False,True
48,8,2,1,1,False,True,False,False,True
42,1,2,1,0,True,False,False,True,False
33,5,1,1,0,True,False,False,False,True
42,4,1,0,1,False,False,True,False,True
41,2,1,0,1,False,True,False,True,False
37,9,1,0,1,False,True,False,False,True
28,8,2,1,1,True,False,False,True,False
28,10,1,1,0,False,True,False,False,True
42,10,2,0,1,False,True,False,True,False
47,10,2,1,0,True,False,False,True,False
29,1,1,1,1,False,True,False,False,True
30,0,1,1,0,False,True,False,False,True
59,0,2,0,1,True,False,False,False,True
35,4,1,1,0,False,False,True,False,True
28,10,1,0,1,False,True,False,True,False
22,5,2,1,1,True,False,False,False,True
56,5,1,1,1,False,False,True,False,True
39,9,2,1,0,False,False,True,False,True
41,3,2,1,1,True,False,False,False,True
40,10,2,1,0,False,True,False,True,False
23,8,2,1,0,False,True,False,False,True
38,2,3,0,0,False,True,False,True,False
44,0,1,1,0,False,False,True,False,True
36,2,2,0,1,False,False,True,False,True
25,5,1,0,0,True,False,False,True,False
36,2,1,0,1,False,False,True,True,False
28,7,2,1,0,True,False,False,False,True
29,3,1,1,0,True,False,False,False,True
38,8,2,0,0,False,False,True,False,True
47,4,2,1,1,False,True,False,True,False
38,3,2,0,0,True,False,False,False,True
32,4,2,1,1,False,True,False,True,False
40,5,2,1,1,True,False,False,False,True
27,4,2,0,0,True,False,False,True,False
31,2,2,0,0,False,True,False,True,False
24,3,2,1,0,False,False,True,False,True
37,6,1,1,0,False,True,False,False,True
45,7,2,1,0,False,True,False,True,False
33,5,2,1,1,False,True,False,True,False
44,1,1,0,1,False,False,True,False,True
44,10,2,1,0,True,False,False,True,False
29,7,2,1,1,True,False,False,False,True
35,5,2,1,0,True,False,False,True,False
44,7,3,0,0,False,False,True,False,True
39,6,2,1,1,True,False,False,True,False
27,2,1,1,0,False,True,False,True,False
73,2,2,1,1,True,False,False,False,True
23,1,1,1,1,True,False,False,True,False
38,5,1,1,1,True,False,False,True,False
32,10,1,1,0,False,False,True,True,False
48,6,1,1,1,True,False,False,True,False
27,3,2,1,0,False,True,False,True,False
24,9,1,1,0,True,False,False,False,True
29,4,1,0,0,True,False,False,True,False
45,4,1,1,1,False,True,False,False,True
40,8,2,1,0,True,False,False,False,True
29,3,2,1,0,True,False,False,False,True
36,5,2,1,0,True,False,False,False,True
41,7,1,0,0,False,False,True,True,False
41,3,3,0,0,False,False,True,False,True
34,1,1,0,0,False,False,True,False,True
47,2,1,1,1,False,True,False,False,True
62,5,2,1,1,False,False,True,False,True
39,6,1,1,1,False,False,True,False,True
42,2,1,1,0,True,False,False,False,True
29,7,1,0,1,False,False,True,True,False
46,8,2,1,1,False,False,True,True,False
22,3,1,1,1,True,False,False,False,True
22,5,2,1,0,False,False,True,False,True
65,1,1,1,1,False,True,False,False,True
41,10,1,1,1,False,True,False,False,True
21,10,2,0,1,True,False,False,False,True
51,4,2,0,1,False,False,True,False,True
40,3,2,1,0,True,False,False,True,False
25,6,1,1,1,True,False,False,False,True
27,5,2,1,1,True,False,False,True,False
43,8,2,1,1,False,True,False,False,True
54,8,1,1,1,True,False,False,False,True
29,4,2,1,0,True,False,False,True,False
44,5,1,1,1,True,False,False,False,True
41,2,2,1,1,True,False,False,True,False
30,1,2,1,0,False,False,True,True,False
28,4,1,1,1,True,False,False,False,True
31,2,2,0,0,False,True,False,False,True
28,2,2,1,1,False,False,True,True,False
62,10,1,1,1,False,True,False,False,True
26,7,2,1,0,True,False,False,False,True
42,2,2,1,0,False,False,True,False,True
42,9,2,1,0,True,False,False,False,True
28,6,1,1,1,True,False,False,True,False
25,3,2,1,1,False,False,True,False,True
40,9,2,1,1,True,False,False,True,False
42,4,1,0,0,True,False,False,False,True
38,1,2,0,1,True,False,False,False,True
34,1,1,1,1,True,False,False,False,True
32,9,1,1,1,False,False,True,False,True
59,3,1,0,1,False,True,False,False,True
44,6,2,1,0,False,True,False,True,False
43,10,1,1,1,False,True,False,True,False
42,9,1,0,1,False,True,False,False,True
43,7,1,0,0,True,False,False,True,False
30,6,4,1,0,False,False,True,False,True
34,8,1,0,0,False,False,True,False,True
33,3,1,1,1,False,False,True,True,False
40,5,1,1,0,True,False,False,True,False
39,5,2,0,0,True,False,False,True,False
35,5,2,1,1,False,False,True,False,True
31,2,2,1,1,True,False,False,False,True
54,5,2,0,1,False,False,True,True,False
28,5,1,0,0,True,False,False,False,True
46,10,2,0,1,False,False,True,True,False
43,1,2,1,0,True,False,False,False,True
29,0,2,0,1,False,False,True,False,True
32,3,1,1,1,True,False,False,True,False
41,9,2,1,1,False,True,False,False,True
83,6,1,0,1,False,True,False,False,True
45,5,1,1,0,False,True,False,True,False
36,6,2,1,1,False,True,False,False,True
30,5,2,0,1,False,False,True,True,False
31,8,1,1,0,True,False,False,False,True
33,2,1,1,0,False,True,False,False,True
28,2,2,1,1,False,True,False,False,True
52,0,2,1,0,True,False,False,True,False
33,3,2,0,1,False,False,True,True,False
41,3,1,1,0,True,False,False,True,False
40,1,1,1,1,True,False,False,False,True
46,7,2,1,1,True,False,False,True,False
49,0,1,1,1,False,True,False,True,False
39,1,1,1,0,True,False,False,True,False
32,1,1,0,0,True,False,False,True,False
35,1,1,1,1,False,False,True,False,True
31,6,1,1,0,False,False,True,False,True
35,3,1,1,0,False,True,False,False,True
37,1,2,1,1,True,False,False,False,True
31,8,2,0,0,True,False,False,True,False
20,4,2,1,0,True,False,False,False,True
29,1,2,0,1,True,False,False,False,True
38,5,1,1,0,True,False,False,False,True
26,8,2,1,1,False,False,True,True,False
32,10,1,1,1,True,False,False,True,False
31,0,1,0,1,True,False,False,True,False
39,9,1,1,1,False,True,False,False,True
54,4,2,1,1,False,False,True,True,False
53,4,1,0,1,False,True,False,True,False
38,1,1,1,0,False,False,True,True,False
39,5,2,0,1,True,False,False,False,True
41,6,2,1,1,True,False,False,True,False
32,5,1,1,1,True,False,False,False,True
50,1,1,0,1,False,True,False,False,True
53,5,1,1,0,True,False,False,False,True
45,2,1,1,1,False,False,True,True,False
21,8,2,0,1,True,False,False,True,False
32,9,1,0,0,False,False,True,True,False
55,5,1,0,0,True,False,False,True,False
34,5,1,0,1,False,True,False,True,False
42,4,2,0,1,False,False,True,False,True
36,2,1,1,0,False,False,True,False,True
32,1,2,1,0,False,True,False,True,False
28,9,1,1,1,False,False,True,False,True
19,7,1,1,0,True,False,False,False,True
37,2,1,1,0,False,False,True,False,True
40,2,1,1,0,True,False,False,True,False
26,4,2,1,0,False,True,False,True,False
40,9,2,1,1,True,False,False,True,False
35,5,1,0,0,True,False,False,False,True
27,4,2,1,1,False,True,False,False,True
19,2,2,1,1,True,False,False,False,True
34,5,2,1,0,False,False,True,False,True
36,5,2,0,0,False,True,False,False,True
27,2,2,0,0,True,False,False,True,False
41,1,1,1,0,False,False,True,False,True
23,5,2,1,0,False,False,True,False,True
19,8,1,1,1,False,True,False,False,True
35,5,1,0,1,False,True,False,True,False
42,2,1,0,0,True,False,False,False,True
42,10,2,0,1,False,False,True,True,False
46,3,2,1,1,False,False,True,False,True
41,6,2,1,0,True,False,False,False,True
62,10,1,0,1,False,True,False,True,False
58,8,1,0,1,True,False,False,True,False
57,5,1,0,1,False,True,False,True,False
57,4,1,1,0,False,True,False,True,False
47,4,1,1,1,False,True,False,False,True
31,3,1,0,0,False,True,False,False,True
39,3,1,1,1,False,False,True,False,True
63,6,1,1,1,True,False,False,False,True
37,2,2,1,0,True,False,False,False,True
64,3,3,0,0,False,True,False,True,False
74,0,1,1,1,False,True,False,True,False
38,1,1,1,0,False,True,False,True,False
37,7,1,1,0,True,False,False,True,False
65,2,2,1,1,True,False,False,False,True
25,6,2,1,1,False,False,True,True,False
37,0,2,1,1,True,False,False,False,True
29,7,2,1,0,False,False,True,True,False
41,3,1,0,0,False,False,True,True,False
34,3,1,0,1,True,False,False,False,True
33,3,1,1,0,True,False,False,False,True
29,5,1,1,0,False,True,False,False,True
31,3,2,1,0,True,False,False,False,True
29,9,2,1,0,False,True,False,True,False
45,0,1,0,1,False,False,True,False,True
56,7,2,1,0,True,False,False,False,True
34,4,2,1,1,False,True,False,False,True
39,6,1,0,1,True,False,False,True,False
47,6,1,0,0,False,False,True,True,False
43,5,2,0,0,False,False,True,True,False
29,0,1,0,0,False,True,False,False,True
51,1,1,0,1,False,True,False,True,False
60,7,1,0,1,False,True,False,True,False
27,5,1,1,1,True,False,False,True,False
69,6,2,0,1,True,False,False,False,True
41,8,2,0,0,True,False,False,True,False
61,1,1,1,0,True,False,False,True,False
43,4,1,1,1,False,True,False,True,False
44,7,1,1,1,True,False,False,False,True
30,8,1,0,0,True,False,False,False,True
26,5,1,1,1,True,False,False,True,False
23,5,1,1,1,False,False,True,True,False
42,5,3,0,0,True,False,False,False,True
38,3,2,1,1,True,False,False,False,True
28,10,1,0,1,True,False,False,False,True
41,5,1,1,1,True,False,False,True,False
25,3,3,1,0,False,False,True,True,False
32,1,1,1,1,True,False,False,False,True
33,2,2,1,1,False,False,True,False,True
29,8,2,1,0,True,False,False,True,False
44,1,1,1,0,False,True,False,False,True
39,3,1,1,1,True,False,False,False,True
31,2,2,1,1,True,False,False,False,True
28,8,1,0,1,False,True,False,False,True
45,9,1,1,1,True,False,False,False,True
35,7,2,1,0,False,True,False,False,True
48,5,1,0,1,False,True,False,False,True
58,2,4,1,0,False,True,False,False,True
41,5,1,0,1,True,False,False,False,True
33,7,1,1,0,False,False,True,True,False
44,2,2,1,1,True,False,False,True,False
